
Handle=0
CPOSB2   	Pofs=0043FCE0, sz=1620; PIC? xs=35,ys=59,xo=17,yo=55
CPOSB3   	Pofs=00440340, sz=1496; PIC? xs=29,ys=58,xo=14,yo=55
CPOSB4   	Pofs=00440920, sz=1412; PIC? xs=30,ys=56,xo=12,yo=53
CPOSB5   	Pofs=00440EB0, sz=1840; 
CPOSB6   	Pofs=00441360, sz=1456; PIC? xs=32,ys=57,xo=12,yo=54
CPOSB7   	Pofs=00441910, sz=1536; PIC? xs=31,ys=57,xo=12,yo=55
CPOSB8   	Pofs=00441F10, sz=1728; PIC? xs=38,ys=59,xo=16,yo=56
CPOSC1   	Pofs=004425D0, sz=1860; PIC? xs=40,ys=59,xo=23,yo=54
CPOSC2   	Pofs=00442D20, sz=1524; PIC? xs=30,ys=59,xo=15,yo=54
CPOSC3   	Pofs=00443320, sz=1672; PIC? xs=38,ys=56,xo=17,yo=53
CPOSC4   	Pofs=004439B0, sz=1412; PIC? xs=30,ys=56,xo=13,yo=52
CPOSC5   	Pofs=00443F40, sz=1780; 
CPOSC6   	Pofs=004443D0, sz=1660; PIC? xs=39,ys=55,xo=20,yo=52
CPOSC7   	Pofs=00444A50, sz=1892; PIC? xs=46,ys=56,xo=22,yo=53
CPOSC8   	Pofs=004451C0, sz=1736; PIC? xs=38,ys=59,xo=17,yo=54
CPOSD1   	Pofs=00445890, sz=2032; PIC? xs=45,ys=60,xo=22,yo=56
CPOSD2   	Pofs=00446080, sz=1708; PIC? xs=35,ys=59,xo=19,yo=56
CPOSD3   	Pofs=00446730, sz=1484; PIC? xs=29,ys=57,xo=14,yo=55
CPOSD4   	Pofs=00446D00, sz=1384; PIC? xs=29,ys=57,xo=13,yo=54
CPOSD5   	Pofs=00447270, sz=1852; 
CPOSD6   	Pofs=00447730, sz=1496; PIC? xs=32,ys=57,xo=12,yo=54
CPOSD7   	Pofs=00447D10, sz=1548; PIC? xs=31,ys=58,xo=12,yo=55
CPOSD8   	Pofs=00448320, sz=1652; PIC? xs=38,ys=59,xo=18,yo=55
CPOSE1   	Pofs=004489A0, sz=1924; PIC? xs=43,ys=58,xo=21,yo=53
CPOSE2   	Pofs=00449130, sz=2080; PIC? xs=50,ys=58,xo=25,yo=53
CPOSE3   	Pofs=00449950, sz=2056; PIC? xs=53,ys=56,xo=27,yo=53
CPOSE4   	Pofs=0044A160, sz=1644; PIC? xs=39,ys=54,xo=16,yo=51
CPOSE5   	Pofs=0044A7D0, sz=1924; PIC? xs=44,ys=56,xo=23,yo=52
CPOSE6   	Pofs=0044AF60, sz=1572; PIC? xs=40,ys=55,xo=18,yo=51
CPOSE7   	Pofs=0044B590, sz=1924; PIC? xs=52,ys=56,xo=25,yo=53
CPOSE8   	Pofs=0044BD20, sz=1736; PIC? xs=40,ys=57,xo=18,yo=53
CPOSF1   	Pofs=0044C3F0, sz=1920; PIC? xs=43,ys=58,xo=21,yo=53
CPOSF2   	Pofs=0044CB70, sz=2168; PIC? xs=55,ys=58,xo=29,yo=53
CPOSF3   	Pofs=0044D3F0, sz=2140; PIC? xs=57,ys=56,xo=31,yo=53
CPOSF4   	Pofs=0044DC50, sz=1644; PIC? xs=39,ys=54,xo=16,yo=51
CPOSF5   	Pofs=0044E2C0, sz=1912; PIC? xs=44,ys=56,xo=23,yo=52
CPOSF6   	Pofs=0044EA40, sz=1592; PIC? xs=41,ys=55,xo=21,yo=51
CPOSF7   	Pofs=0044F080, sz=2012; PIC? xs=56,ys=56,xo=25,yo=53
CPOSF8   	Pofs=0044F860, sz=1796; PIC? xs=44,ys=57,xo=22,yo=53
CPOSG1   	Pofs=0044FF70, sz=1904; PIC? xs=43,ys=58,xo=23,yo=53
CPOSG2   	Pofs=004506E0, sz=1792; PIC? xs=41,ys=58,xo=17,yo=53
CPOSG3   	Pofs=00450DE0, sz=1816; PIC? xs=44,ys=56,xo=24,yo=53
CPOSG4   	Pofs=00451500, sz=1564; PIC? xs=37,ys=54,xo=20,yo=51
CPOSG5   	Pofs=00451B20, sz=1744; 
CPOSG6   	Pofs=00451F50, sz=1364; PIC? xs=31,ys=56,xo=17,yo=52
CPOSG7   	Pofs=004524B0, sz=1728; PIC? xs=40,ys=57,xo=20,yo=54
CPOSG8   	Pofs=00452B70, sz=1636; PIC? xs=36,ys=58,xo=17,yo=54
CPOSH0   	Pofs=004531E0, sz=2156; PIC? xs=43,ys=61,xo=20,yo=56
CPOSI0   	Pofs=00453A50, sz=2316; PIC? xs=48,ys=64,xo=23,yo=59
CPOSJ0   	Pofs=00454360, sz=2300; PIC? xs=59,ys=59,xo=28,yo=54
CPOSK0   	Pofs=00454C60, sz=2240; PIC? xs=65,ys=49,xo=30,yo=44
CPOSL0   	Pofs=00455520, sz=1808; PIC? xs=64,ys=37,xo=31,yo=32
CPOSM0   	Pofs=00455C30, sz=1552; PIC? xs=65,ys=25,xo=32,yo=20
CPOSN0   	Pofs=00456240, sz=1444; PIC? xs=65,ys=21,xo=32,yo=16
CPOSO0   	Pofs=004567F0, sz=2696; PIC? xs=53,ys=59,xo=26,yo=54
CPOSP0   	Pofs=00457280, sz=2792; PIC? xs=58,ys=60,xo=28,yo=56
CPOSQ0   	Pofs=00457D70, sz=2352; PIC? xs=64,ys=49,xo=30,yo=45
CPOSR0   	Pofs=004586A0, sz=2064; PIC? xs=70,ys=41,xo=32,yo=36
CPOSS0   	Pofs=00458EB0, sz=1948; PIC? xs=70,ys=32,xo=32,yo=27
CPOST0   	Pofs=00459650, sz=1700; PIC? xs=72,ys=20,xo=32,yo=15
SKULA1   	Pofs=00459D00, sz=1360; PIC? xs=44,ys=47,xo=20,yo=50
SKULA8A2 	Pofs=0045A250, sz=1324; PIC? xs=32,ys=47,xo=15,yo=47
SKULA7A3 	Pofs=0045A780, sz=1140; PIC? xs=31,ys=54,xo=14,yo=54
SKULA6A4 	Pofs=0045AC00, sz=1224; PIC? xs=35,ys=52,xo=13,yo=53
SKULA5   	Pofs=0045B0D0, sz=1296; PIC? xs=44,ys=46,xo=21,yo=48
SKULB1   	Pofs=0045B5E0, sz=1360; PIC? xs=44,ys=46,xo=20,yo=49
SKULB8B2 	Pofs=0045BB30, sz=1348; PIC? xs=32,ys=53,xo=15,yo=53
SKULB7B3 	Pofs=0045C080, sz=1188; PIC? xs=31,ys=54,xo=14,yo=54
SKULB6B4 	Pofs=0045C530, sz=1192; PIC? xs=35,ys=52,xo=13,yo=53
SKULB5   	Pofs=0045C9E0, sz=1300; PIC? xs=44,ys=46,xo=21,yo=48
SKULC1   	Pofs=0045CF00, sz=1360; 
SKULC8C2 	Pofs=0045D230, sz=1568; PIC? xs=60,ys=36,xo=32,yo=37
SKULC7C3 	Pofs=0045D850, sz=1680; PIC? xs=67,ys=33,xo=33,yo=36
SKULC6C4 	Pofs=0045DEE0, sz=1348; PIC? xs=54,ys=32,xo=24,yo=36
SKULC5   	Pofs=0045E430, sz=1008; PIC? xs=44,ys=26,xo=20,yo=30
SKULD1   	Pofs=0045E820, sz=1352; PIC? xs=44,ys=44,xo=23,yo=46
SKULD8D2 	Pofs=0045ED70, sz=1532; PIC? xs=53,ys=36,xo=25,yo=37
SKULD7D3 	Pofs=0045F370, sz=1688; PIC? xs=67,ys=33,xo=33,yo=36
SKULD6D4 	Pofs=0045FA10, sz=1304; PIC? xs=48,ys=32,xo=18,yo=36
SKULD5   	Pofs=0045FF30, sz=988; PIC? xs=44,ys=26,xo=20,yo=31
SKULE1   	Pofs=00460310, sz=1220; PIC? xs=34,ys=51,xo=14,yo=53
SKULE8E2 	Pofs=004607E0, sz=1356; PIC? xs=36,ys=54,xo=15,yo=54
SKULE7E3 	Pofs=00460D30, sz=1352; PIC? xs=33,ys=54,xo=15,yo=54
SKULE6E4 	Pofs=00461280, sz=1132; PIC? xs=30,ys=52,xo=11,yo=53
SKULE5   	Pofs=004616F0, sz=1140; PIC? xs=31,ys=48,xo=16,yo=49
SKULF0   	Pofs=00461B70, sz=1220; PIC? xs=34,ys=51,xo=17,yo=53
SKULG0   	Pofs=00462040, sz=1352; PIC? xs=36,ys=53,xo=15,yo=53
SKULH0   	Pofs=00462590, sz=1976; PIC? xs=45,ys=48,xo=24,yo=48
SKULI0   	Pofs=00462D50, sz=3544; PIC? xs=68,ys=60,xo=35,yo=58
SKULJ0   	Pofs=00463B30, sz=5976; 
SKULK0   	Pofs=004649B0, sz=4340; 
HEADA1   	Pofs=004651C0, sz=3884; 
HEADA2A8 	Pofs=00465AD0, sz=3592; PIC? xs=61,ys=66,xo=26,yo=67
HEADA3A7 	Pofs=004668E0, sz=3696; PIC? xs=62,ys=67,xo=27,yo=68
HEADA4A6 	Pofs=00467750, sz=3684; PIC? xs=63,ys=67,xo=32,yo=68
HEADA5   	Pofs=004685C0, sz=3744; 
HEADB1   	Pofs=00468EE0, sz=3776; 
HEADC1   	Pofs=00469820, sz=3844; 
HEADD1   	Pofs=0046A110, sz=3916; 
HEADB2B8 	Pofs=0046AAF0, sz=3612; PIC? xs=61,ys=66,xo=29,yo=69
HEADC2C8 	Pofs=0046B910, sz=3672; PIC? xs=60,ys=69,xo=29,yo=72
HEADD2D8 	Pofs=0046C770, sz=3776; PIC? xs=61,ys=71,xo=29,yo=72
HEADB3B7 	Pofs=0046D630, sz=3712; PIC? xs=62,ys=67,xo=30,yo=68
HEADC3C7 	Pofs=0046E4B0, sz=3788; PIC? xs=62,ys=69,xo=30,yo=68
HEADD3D7 	Pofs=0046F380, sz=3868; PIC? xs=62,ys=75,xo=30,yo=72
HEADB4B6 	Pofs=004702A0, sz=3688; PIC? xs=63,ys=65,xo=32,yo=67
HEADC4C6 	Pofs=00471110, sz=3784; PIC? xs=63,ys=68,xo=32,yo=67
HEADD4D6 	Pofs=00471FE0, sz=3912; PIC? xs=63,ys=71,xo=32,yo=70
HEADB5   	Pofs=00472F30, sz=3756; 
HEADC5   	Pofs=00473850, sz=3888; 
HEADD5   	Pofs=004741D0, sz=4104; 
HEADE1   	Pofs=00474BD0, sz=3896; 
HEADF1   	Pofs=00475590, sz=3888; PIC? xs=63,ys=67,xo=31,yo=68
HEADG0   	Pofs=004764C0, sz=3888; PIC? xs=63,ys=67,xo=31,yo=68
HEADE2E8 	Pofs=004773F0, sz=3612; PIC? xs=62,ys=65,xo=30,yo=67
HEADF2F8 	Pofs=00478210, sz=3616; PIC? xs=62,ys=65,xo=31,yo=66
HEADE3E7 	Pofs=00479030, sz=3672; PIC? xs=62,ys=68,xo=29,yo=68
HEADF3F7 	Pofs=00479E90, sz=3640; PIC? xs=62,ys=68,xo=31,yo=67
HEADE4E6 	Pofs=0047ACD0, sz=3592; PIC? xs=63,ys=67,xo=31,yo=69
HEADF4F6 	Pofs=0047BAE0, sz=3592; PIC? xs=63,ys=67,xo=31,yo=69
HEADE5   	Pofs=0047C8F0, sz=3732; 
HEADF5   	Pofs=0047D230, sz=3732; 
HEADH0   	Pofs=0047DB70, sz=3884; PIC? xs=63,ys=67,xo=31,yo=68
HEADI0   	Pofs=0047EAA0, sz=3896; PIC? xs=63,ys=67,xo=31,yo=68
HEADJ0   	Pofs=0047F9E0, sz=4068; PIC? xs=67,ys=77,xo=31,yo=72
HEADK0   	Pofs=004809D0, sz=4044; PIC? xs=69,ys=66,xo=35,yo=63
HEADL0   	Pofs=004819A0, sz=3060; PIC? xs=75,ys=49,xo=37,yo=47
PAINA1   	Pofs=004825A0, sz=3952; 
PAINA2A8 	Pofs=00482E60, sz=3540; PIC? xs=67,ys=55,xo=34,yo=58
PAINA3A7 	Pofs=00483C40, sz=3532; PIC? xs=70,ys=56,xo=35,yo=60
PAINA4A6 	Pofs=00484A10, sz=3508; PIC? xs=66,ys=55,xo=35,yo=59
PAINA5   	Pofs=004857D0, sz=3624; 
PAINB1   	Pofs=00485EA0, sz=3944; 
PAINB2B8 	Pofs=00486820, sz=3776; PIC? xs=76,ys=55,xo=38,yo=58
PAINB3B7 	Pofs=004876E0, sz=3532; PIC? xs=70,ys=56,xo=35,yo=60
PAINB4B6 	Pofs=004884B0, sz=3524; PIC? xs=66,ys=55,xo=35,yo=59
PAINB5   	Pofs=00489280, sz=3784; 
PAINC1   	Pofs=004899B0, sz=3868; 
PAINC2C8 	Pofs=0048A330, sz=3840; PIC? xs=78,ys=55,xo=39,yo=58
PAINC3C7 	Pofs=0048B230, sz=3532; PIC? xs=70,ys=56,xo=35,yo=60
PAINC4C6 	Pofs=0048C000, sz=3496; PIC? xs=66,ys=55,xo=35,yo=59
PAINC5   	Pofs=0048CDB0, sz=3816; 
PAIND1   	Pofs=0048D510, sz=3880; 
PAIND2D8 	Pofs=0048DEA0, sz=3768; PIC? xs=80,ys=56,xo=40,yo=61
PAIND3D7 	Pofs=0048ED60, sz=3508; PIC? xs=71,ys=57,xo=35,yo=61
PAIND4D6 	Pofs=0048FB20, sz=3620; PIC? xs=70,ys=56,xo=35,yo=59
PAIND5   	Pofs=00490950, sz=3700; 
PAINE1   	Pofs=00490F70, sz=4000; 
PAINE2E8 	Pofs=004919B0, sz=3872; PIC? xs=81,ys=57,xo=41,yo=62
PAINE3E7 	Pofs=004928D0, sz=3708; PIC? xs=70,ys=61,xo=34,yo=61
PAINE4E6 	Pofs=00493750, sz=3760; PIC? xs=70,ys=59,xo=35,yo=60
PAINE5   	Pofs=00494600, sz=3776; 
PAINF1   	Pofs=00494C60, sz=4000; 
PAINF2F8 	Pofs=004956B0, sz=3988; PIC? xs=82,ys=60,xo=38,yo=62
PAINF3F7 	Pofs=00496650, sz=3856; PIC? xs=66,ys=64,xo=30,yo=63
PAINF4F6 	Pofs=00497560, sz=3896; PIC? xs=75,ys=61,xo=36,yo=69
PAINF5   	Pofs=004984A0, sz=3924; 
PAING1   	Pofs=00498BA0, sz=3852; PIC? xs=82,ys=57,xo=38,yo=60
PAING2G8 	Pofs=00499AB0, sz=3544; PIC? xs=69,ys=55,xo=35,yo=60
PAING3G7 	Pofs=0049A890, sz=3524; PIC? xs=71,ys=57,xo=34,yo=62
PAING4G6 	Pofs=0049B660, sz=3672; PIC? xs=77,ys=56,xo=36,yo=59
PAING5   	Pofs=0049C4C0, sz=4060; 
PAINH0   	Pofs=0049CCF0, sz=3852; PIC? xs=82,ys=57,xo=41,yo=57
PAINI0   	Pofs=0049DC00, sz=3788; PIC? xs=76,ys=56,xo=36,yo=54
PAINJ0   	Pofs=0049EAD0, sz=4316; PIC? xs=84,ys=56,xo=39,yo=54
PAINK0   	Pofs=0049FBB0, sz=5180; PIC? xs=97,ys=70,xo=46,yo=71
PAINL0   	Pofs=004A0FF0, sz=6060; 
PAINM0   	Pofs=004A1EC0, sz=4268; 
CYBRA1   	Pofs=004A26B0, sz=6400; PIC? xs=82,ys=108,xo=38,yo=103
CYBRA2   	Pofs=004A3FB0, sz=5968; PIC? xs=87,ys=107,xo=45,yo=103
CYBRA3   	Pofs=004A5700, sz=5372; PIC? xs=79,ys=107,xo=38,yo=104
CYBRA4   	Pofs=004A6C00, sz=5496; PIC? xs=76,ys=110,xo=32,yo=106
CYBRA5   	Pofs=004A8180, sz=6484; PIC? xs=82,ys=110,xo=41,yo=106
CYBRA6   	Pofs=004A9AE0, sz=5992; PIC? xs=83,ys=110,xo=41,yo=105
CYBRA7   	Pofs=004AB250, sz=5256; PIC? xs=84,ys=109,xo=41,yo=105
CYBRA8   	Pofs=004AC6E0, sz=5516; PIC? xs=75,ys=109,xo=41,yo=105
CYBRB1   	Pofs=004ADC70, sz=6728; PIC? xs=85,ys=109,xo=43,yo=106
CYBRB2   	Pofs=004AF6C0, sz=5984; PIC? xs=74,ys=108,xo=36,yo=105
CYBRB3   	Pofs=004B0E20, sz=4388; PIC? xs=59,ys=108,xo=29,yo=105
CYBRB4   	Pofs=004B1F50, sz=6416; PIC? xs=85,ys=110,xo=42,yo=107
CYBRB5   	Pofs=004B3860, sz=6664; PIC? xs=84,ys=108,xo=42,yo=107
CYBRB6   	Pofs=004B5270, sz=6204; PIC? xs=75,ys=108,xo=36,yo=107
CYBRB7   	Pofs=004B6AB0, sz=4188; PIC? xs=59,ys=109,xo=30,yo=106
CYBRB8   	Pofs=004B7B10, sz=6316; PIC? xs=83,ys=109,xo=40,yo=107
CYBRC1   	Pofs=004B93C0, sz=6644; PIC? xs=82,ys=110,xo=39,yo=105
CYBRC2   	Pofs=004BADC0, sz=5896; PIC? xs=81,ys=109,xo=38,yo=105
CYBRC3   	Pofs=004BC4D0, sz=5424; PIC? xs=80,ys=107,xo=38,yo=104
CYBRC4   	Pofs=004BDA00, sz=6120; PIC? xs=92,ys=111,xo=46,yo=106
CYBRC5   	Pofs=004BF1F0, sz=6668; PIC? xs=83,ys=110,xo=39,yo=106
CYBRC6   	Pofs=004C0C00, sz=6348; PIC? xs=80,ys=110,xo=40,yo=106
CYBRC7   	Pofs=004C24D0, sz=5432; PIC? xs=76,ys=111,xo=34,yo=107
CYBRC8   	Pofs=004C3A10, sz=6256; PIC? xs=95,ys=112,xo=50,yo=107
CYBRD1   	Pofs=004C5280, sz=6784; PIC? xs=85,ys=109,xo=43,yo=106
CYBRD2   	Pofs=004C6D00, sz=5880; PIC? xs=74,ys=108,xo=36,yo=106
CYBRD3   	Pofs=004C8400, sz=4308; PIC? xs=59,ys=108,xo=29,yo=106
CYBRD4   	Pofs=004C94E0, sz=6592; PIC? xs=85,ys=110,xo=42,yo=107
CYBRD5   	Pofs=004CAEA0, sz=6688; PIC? xs=84,ys=109,xo=42,yo=107
CYBRD6   	Pofs=004CC8C0, sz=5928; PIC? xs=75,ys=110,xo=36,yo=107
CYBRD7   	Pofs=004CDFF0, sz=4412; PIC? xs=59,ys=111,xo=30,yo=107
CYBRD8   	Pofs=004CF130, sz=6336; PIC? xs=83,ys=111,xo=39,yo=107
CYBRE1   	Pofs=004D09F0, sz=6728; PIC? xs=86,ys=110,xo=46,yo=105
CYBRE2   	Pofs=004D2440, sz=5876; PIC? xs=83,ys=110,xo=35,yo=105
CYBRE3   	Pofs=004D3B40, sz=5900; PIC? xs=105,ys=110,xo=52,yo=105
CYBRE4   	Pofs=004D5250, sz=6792; PIC? xs=106,ys=109,xo=50,yo=104
CYBRE5   	Pofs=004D6CE0, sz=6460; PIC? xs=85,ys=110,xo=42,yo=105
CYBRE6   	Pofs=004D8620, sz=5792; PIC? xs=82,ys=110,xo=39,yo=105
CYBRE7   	Pofs=004D9CC0, sz=5812; PIC? xs=97,ys=110,xo=46,yo=105
CYBRE8   	Pofs=004DB380, sz=7296; PIC? xs=115,ys=110,xo=55,yo=105
CYBRF1   	Pofs=004DD000, sz=7264; PIC? xs=99,ys=110,xo=46,yo=105
CYBRF2   	Pofs=004DEC60, sz=6604; PIC? xs=94,ys=110,xo=46,yo=105
CYBRF3   	Pofs=004E0630, sz=6524; PIC? xs=121,ys=110,xo=60,yo=105
CYBRF4   	Pofs=004E1FB0, sz=7428; PIC? xs=119,ys=109,xo=59,yo=104
CYBRF5   	Pofs=004E3CC0, sz=6756; PIC? xs=89,ys=110,xo=46,yo=105
CYBRF6   	Pofs=004E5730, sz=6348; PIC? xs=93,ys=110,xo=47,yo=105
CYBRF7   	Pofs=004E7000, sz=6368; PIC? xs=114,ys=110,xo=54,yo=105
CYBRF8   	Pofs=004E88E0, sz=7984; PIC? xs=130,ys=110,xo=63,yo=105
CYBRG1   	Pofs=004EA810, sz=7484; PIC? xs=123,ys=110,xo=61,yo=105
CYBRG2   	Pofs=004EC550, sz=6652; PIC? xs=91,ys=111,xo=46,yo=106
CYBRG3   	Pofs=004EDF50, sz=6072; PIC? xs=94,ys=110,xo=43,yo=105
CYBRG4   	Pofs=004EF710, sz=6708; PIC? xs=118,ys=110,xo=58,yo=105
CYBRG5   	Pofs=004F1150, sz=7064; PIC? xs=102,ys=109,xo=54,yo=104
CYBRG6   	Pofs=004F2CF0, sz=6640; PIC? xs=91,ys=110,xo=46,yo=105
CYBRG7   	Pofs=004F46E0, sz=5232; PIC? xs=75,ys=110,xo=47,yo=105
CYBRG8   	Pofs=004F5B50, sz=6716; PIC? xs=107,ys=109,xo=48,yo=104
CYBRH0   	Pofs=004F7590, sz=7420; PIC? xs=122,ys=111,xo=60,yo=106
CYBRI0   	Pofs=004F9290, sz=7844; PIC? xs=111,ys=113,xo=55,yo=108
CYBRJ0   	Pofs=004FB140, sz=8820; PIC? xs=100,ys=116,xo=49,yo=111
CYBRK0   	Pofs=004FD3C0, sz=10816; 
CYBRL0   	Pofs=004FEF70, sz=13732; 
CYBRM0   	Pofs=005010F0, sz=16768; 
CYBRN0   	Pofs=005035E0, sz=13960; 
CYBRO0   	Pofs=005052E0, sz=8336; 
CYBRP0   	Pofs=00506500, sz=2676; PIC? xs=120,ys=30,xo=60,yo=25
SPIDA1D1 	Pofs=00506F80, sz=11340; PIC? xs=195,ys=110,xo=107,yo=105
SPIDA2A8 	Pofs=00509BD0, sz=10712; PIC? xs=230,ys=112,xo=110,yo=107
SPIDA3A7 	Pofs=0050C5B0, sz=11036; PIC? xs=208,ys=111,xo=99,yo=106
SPIDA4A6 	Pofs=0050F0D0, sz=10424; PIC? xs=218,ys=116,xo=111,yo=111
SPIDA5D5 	Pofs=00511990, sz=11948; PIC? xs=215,ys=107,xo=109,yo=102
SPIDB1E1 	Pofs=00514840, sz=11856; PIC? xs=215,ys=109,xo=130,yo=104
SPIDB2B8 	Pofs=00517690, sz=10980; PIC? xs=257,ys=111,xo=130,yo=106
SPIDB3B7 	Pofs=0051A180, sz=10724; PIC? xs=215,ys=104,xo=101,yo=99
SPIDB4B6 	Pofs=0051CB70, sz=10244; PIC? xs=215,ys=104,xo=110,yo=99
SPIDB5E5 	Pofs=0051F380, sz=11504; PIC? xs=217,ys=105,xo=111,yo=100
SPIDC1F1 	Pofs=00522070, sz=11344; PIC? xs=192,ys=108,xo=108,yo=103
SPIDC2C8 	Pofs=00524CC0, sz=11460; PIC? xs=249,ys=112,xo=129,yo=107
SPIDC3C7 	Pofs=00527990, sz=10500; PIC? xs=209,ys=110,xo=103,yo=105
SPIDC4C6 	Pofs=0052A2A0, sz=10492; PIC? xs=214,ys=115,xo=114,yo=110
SPIDC5F5 	Pofs=0052CBA0, sz=11680; PIC? xs=212,ys=106,xo=107,yo=101
SPIDD2D8 	Pofs=0052F940, sz=10280; PIC? xs=227,ys=112,xo=113,yo=107
SPIDD3D7 	Pofs=00532170, sz=10668; PIC? xs=195,ys=108,xo=99,yo=103
SPIDD4D6 	Pofs=00534B20, sz=11124; PIC? xs=226,ys=111,xo=107,yo=106
SPIDE2E8 	Pofs=005376A0, sz=10164; PIC? xs=227,ys=99,xo=113,yo=94
SPIDE3E7 	Pofs=00539E60, sz=10640; PIC? xs=218,ys=106,xo=122,yo=101
SPIDE4E6 	Pofs=0053C7F0, sz=11256; PIC? xs=252,ys=111,xo=128,yo=106
SPIDF2F8 	Pofs=0053F3F0, sz=11056; PIC? xs=228,ys=114,xo=114,yo=109
SPIDF3F7 	Pofs=00541F20, sz=10648; PIC? xs=214,ys=107,xo=122,yo=102
SPIDF4F6 	Pofs=005448C0, sz=11300; PIC? xs=231,ys=111,xo=114,yo=106
SPIDG1   	Pofs=005474F0, sz=10664; PIC? xs=194,ys=106,xo=95,yo=101
SPIDG2G8 	Pofs=00549EA0, sz=10412; PIC? xs=235,ys=112,xo=123,yo=107
SPIDG3G7 	Pofs=0054C750, sz=10560; PIC? xs=208,ys=113,xo=113,yo=108
SPIDG4G6 	Pofs=0054F090, sz=10784; PIC? xs=234,ys=117,xo=120,yo=112
SPIDG5   	Pofs=00551AB0, sz=11888; PIC? xs=213,ys=110,xo=106,yo=105
SPIDH1   	Pofs=00554920, sz=10664; PIC? xs=194,ys=106,xo=95,yo=101
SPIDH2H8 	Pofs=005572D0, sz=10428; PIC? xs=235,ys=113,xo=123,yo=108
SPIDH3H7 	Pofs=00559B90, sz=10588; PIC? xs=208,ys=113,xo=113,yo=108
SPIDH4H6 	Pofs=0055C4F0, sz=10784; PIC? xs=234,ys=117,xo=120,yo=112
SPIDH5   	Pofs=0055EF10, sz=11888; PIC? xs=213,ys=110,xo=106,yo=105
SPIDI1   	Pofs=00561D80, sz=10912; PIC? xs=197,ys=107,xo=102,yo=102
SPIDI2   	Pofs=00564820, sz=10696; PIC? xs=208,ys=110,xo=112,yo=105
SPIDI3   	Pofs=005671F0, sz=10832; PIC? xs=221,ys=105,xo=122,yo=100
SPIDI4   	Pofs=00569C40, sz=10424; PIC? xs=210,ys=111,xo=116,yo=106
SPIDI5   	Pofs=0056C500, sz=11612; PIC? xs=208,ys=105,xo=95,yo=100
SPIDI6   	Pofs=0056F260, sz=11112; PIC? xs=217,ys=112,xo=106,yo=107
SPIDI7   	Pofs=00571DD0, sz=10324; PIC? xs=172,ys=107,xo=88,yo=102
SPIDI8   	Pofs=00574630, sz=10260; PIC? xs=228,ys=110,xo=115,yo=105
SPIDJ0   	Pofs=00576E50, sz=11116; PIC? xs=179,ys=104,xo=79,yo=99
SPIDK0   	Pofs=005799C0, sz=11532; PIC? xs=188,ys=97,xo=95,yo=92
SPIDL0   	Pofs=0057C6D0, sz=10824; PIC? xs=184,ys=89,xo=94,yo=84
SPIDM0   	Pofs=0057F120, sz=10916; PIC? xs=182,ys=78,xo=94,yo=73
SPIDN0   	Pofs=00581BD0, sz=10916; PIC? xs=186,ys=74,xo=98,yo=69
SPIDO0   	Pofs=00584680, sz=11740; PIC? xs=189,ys=70,xo=101,yo=65
SPIDP0   	Pofs=00587460, sz=14968; 
SPIDQ0   	Pofs=00589900, sz=18548; 
SPIDR0   	Pofs=0058C5B0, sz=17888; 
SPIDS0   	Pofs=0058EB50, sz=5936; PIC? xs=184,ys=38,xo=98,yo=31
BSPIA1D1 	Pofs=00590280, sz=3244; PIC? xs=98,ys=55,xo=54,yo=50
BSPIA2A8 	Pofs=00590F30, sz=3280; PIC? xs=115,ys=56,xo=59,yo=51
BSPIA3A7 	Pofs=00591C00, sz=3388; PIC? xs=104,ys=54,xo=53,yo=49
BSPIA4A6 	Pofs=00592940, sz=3164; PIC? xs=109,ys=57,xo=57,yo=52
BSPIA5D5 	Pofs=005935A0, sz=3472; PIC? xs=106,ys=52,xo=53,yo=47
BSPIB1E1 	Pofs=00594330, sz=3496; PIC? xs=108,ys=54,xo=63,yo=49
BSPIB2B8 	Pofs=005950E0, sz=3436; PIC? xs=129,ys=55,xo=65,yo=50
BSPIB3B7 	Pofs=00595E50, sz=3300; PIC? xs=108,ys=51,xo=55,yo=46
BSPIB4B6 	Pofs=00596B40, sz=3164; PIC? xs=108,ys=50,xo=57,yo=45
BSPIB5E5 	Pofs=005977A0, sz=3420; PIC? xs=109,ys=52,xo=56,yo=47
BSPIC1F1 	Pofs=00598500, sz=3300; PIC? xs=96,ys=54,xo=51,yo=49
BSPIC2C8 	Pofs=005991F0, sz=3564; PIC? xs=124,ys=56,xo=64,yo=51
BSPIC3C7 	Pofs=00599FE0, sz=3204; PIC? xs=104,ys=54,xo=53,yo=49
BSPIC4C6 	Pofs=0059AC70, sz=3180; PIC? xs=107,ys=56,xo=59,yo=51
BSPIC5F5 	Pofs=0059B8E0, sz=3480; PIC? xs=105,ys=52,xo=52,yo=47
BSPID2D8 	Pofs=0059C680, sz=3196; PIC? xs=113,ys=56,xo=51,yo=51
BSPID3D7 	Pofs=0059D300, sz=3212; PIC? xs=97,ys=55,xo=51,yo=50
BSPID4D6 	Pofs=0059DF90, sz=3368; PIC? xs=113,ys=55,xo=56,yo=50
BSPIE2E8 	Pofs=0059ECC0, sz=3212; PIC? xs=114,ys=50,xo=51,yo=45
BSPIE3E7 	Pofs=0059F950, sz=3224; PIC? xs=109,ys=53,xo=63,yo=48
